FID,feat_name,households,income_100,income_10K,income_125,income_150,income_15k,income_20k,income_25k,income_30k,income_35k,income_40k,income_45k,income_50k,income_60k,income_75k,income_gt_,income_lt_,median_inc,pop_densit,population,year
1043,130202030603,5122.899999999999636,385.040000000000020,288.939999999999998,183.969999999999999,129.009999999999991,308.449999999999989,204.330000000000013,263.610000000000014,247.280000000000001,217.240000000000009,290.589999999999975,249.560000000000002,612.190000000000055,497.009999999999991,700.330000000000041,61.049999999999997,484.310000000000002,45326.069999999999709,700656.119999999995343,13764.299999999999272,2015.000000000000000
1044,130202030604,2502.750000000000000,319.519999999999982,172.650000000000006,71.120000000000005,45.170000000000002,98.519999999999996,76.129999999999995,65.480000000000004,134.629999999999995,57.869999999999997,79.560000000000002,192.750000000000000,250.840000000000003,273.079999999999984,380.939999999999998,41.619999999999997,242.849999999999994,46136.750000000000000,770626.359999999986030,7647.739999999999782,2015.000000000000000
1045,130202030605,684.519999999999982,47.170000000000002,29.620000000000001,23.129999999999999,11.090000000000000,38.460000000000001,51.180000000000000,27.250000000000000,55.119999999999997,53.570000000000000,53.009999999999998,37.159999999999997,75.010000000000005,59.880000000000003,78.920000000000002,8.500000000000000,35.450000000000003,39433.669999999998254,157708.809999999997672,1923.589999999999918,2015.000000000000000
1046,130202030606,104.959999999999994,10.310000000000000,8.250000000000000,2.680000000000000,8.050000000000001,7.790000000000000,2.140000000000000,5.040000000000000,9.550000000000001,11.539999999999999,2.250000000000000,2.990000000000000,5.440000000000000,8.220000000000001,8.190000000000000,0.000000000000000,12.510000000000000,38774.000000000000000,5900.590000000000146,317.350000000000023,2015.000000000000000
1047,130202030607,5553.800000000000182,203.030000000000001,372.769999999999982,94.489999999999995,26.960000000000001,464.259999999999991,509.769999999999982,195.460000000000008,614.789999999999964,464.449999999999989,232.990000000000009,248.439999999999998,529.169999999999959,334.050000000000011,528.509999999999991,36.079999999999998,698.570000000000050,41699.379999999997381,464562.359999999986030,15107.010000000000218,2015.000000000000000
1048,130202030608,827.480000000000018,106.000000000000000,107.370000000000005,8.440000000000000,6.500000000000000,64.019999999999996,46.259999999999998,40.710000000000001,66.769999999999996,42.350000000000001,63.609999999999999,20.760000000000002,45.000000000000000,17.350000000000001,142.780000000000001,0.140000000000000,49.390000000000001,34774.330000000001746,385444.070000000006985,2146.019999999999982,2015.000000000000000
1050,130202030702,71.540000000000006,5.230000000000000,6.000000000000000,1.150000000000000,0.850000000000000,5.290000000000000,5.820000000000000,2.920000000000000,6.270000000000000,3.870000000000000,4.280000000000000,2.220000000000000,4.440000000000000,3.300000000000000,9.220000000000001,0.920000000000000,9.760000000000000,37187.000000000000000,72872.630000000004657,202.650000000000006,2015.000000000000000
1178,130202040503,165.930000000000007,24.530000000000001,6.870000000000000,14.980000000000000,5.140000000000000,3.180000000000000,4.990000000000000,9.410000000000000,3.040000000000000,4.990000000000000,8.680000000000000,6.150000000000000,4.490000000000000,20.989999999999998,28.440000000000001,4.340000000000000,15.699999999999999,73351.000000000000000,43923.569999999999709,775.320000000000050,2015.000000000000000
1181,130202040603,258.699999999999989,34.759999999999998,13.680000000000000,21.379999999999999,7.400000000000000,6.750000000000000,9.140000000000001,14.570000000000000,5.790000000000000,8.480000000000000,13.590000000000000,9.690000000000000,8.740000000000000,31.100000000000001,41.560000000000002,6.040000000000000,26.030000000000001,51288.500000000000000,28532.950000000000728,1176.769999999999982,2015.000000000000000
1182,130202040701,244.930000000000007,22.449999999999999,8.880000000000001,6.980000000000000,17.219999999999999,9.420000000000000,16.449999999999999,5.110000000000000,10.279999999999999,5.560000000000000,12.770000000000000,18.980000000000000,19.530000000000001,49.060000000000002,28.980000000000000,0.000000000000000,13.270000000000000,52213.500000000000000,123796.169999999998254,750.179999999999950,2015.000000000000000
1183,130202040702,146.050000000000011,12.100000000000000,5.920000000000000,4.570000000000000,9.000000000000000,6.290000000000000,9.890000000000001,3.340000000000000,6.410000000000000,3.390000000000000,8.560000000000000,10.760000000000000,12.750000000000000,27.100000000000001,16.379999999999999,0.000000000000000,9.580000000000000,52213.500000000000000,123796.169999999998254,433.269999999999982,2015.000000000000000
1184,130202040703,32.659999999999997,0.790000000000000,2.250000000000000,1.620000000000000,0.120000000000000,2.410000000000000,2.330000000000000,1.190000000000000,1.860000000000000,0.870000000000000,3.320000000000000,1.580000000000000,4.510000000000000,2.850000000000000,2.330000000000000,0.000000000000000,4.630000000000000,40909.000000000000000,2451.449999999999818,75.989999999999995,2015.000000000000000
1185,130202040704,191.159999999999997,26.160000000000000,8.390000000000001,16.559999999999999,5.450000000000000,4.600000000000000,6.460000000000000,10.490000000000000,4.160000000000000,5.690000000000000,10.850000000000000,7.280000000000000,7.060000000000000,23.510000000000002,31.059999999999999,4.560000000000000,18.890000000000001,57130.000000000000000,23187.509999999998399,853.240000000000009,2015.000000000000000
1186,130202040705,376.480000000000018,55.659999999999997,15.600000000000000,33.990000000000002,11.660000000000000,7.220000000000000,11.330000000000000,21.340000000000000,6.900000000000000,11.330000000000000,19.699999999999999,13.960000000000001,10.180000000000000,47.609999999999999,64.530000000000001,9.850000000000000,35.630000000000003,73351.000000000000000,43923.569999999999709,1759.119999999999891,2015.000000000000000
1187,130202040706,251.710000000000008,34.810000000000002,11.500000000000000,21.120000000000001,7.400000000000000,6.420000000000000,8.930000000000000,14.250000000000000,6.200000000000000,7.940000000000000,12.680000000000000,9.460000000000001,8.650000000000000,30.989999999999998,40.899999999999999,6.020000000000000,24.440000000000001,52448.000000000000000,34177.669999999998254,1134.299999999999955,2015.000000000000000
1188,130202040707,283.089999999999975,30.079999999999998,16.600000000000001,17.760000000000002,6.900000000000000,13.020000000000000,15.270000000000000,15.810000000000000,12.980000000000000,10.410000000000000,12.570000000000000,11.060000000000000,16.350000000000001,31.530000000000001,37.590000000000003,4.740000000000000,30.440000000000001,37924.000000000000000,18148.299999999999272,1120.160000000000082,2015.000000000000000
1192,130202040804,57.859999999999999,1.720000000000000,2.020000000000000,1.310000000000000,1.280000000000000,3.720000000000000,6.620000000000000,1.840000000000000,5.790000000000000,3.660000000000000,3.200000000000000,1.880000000000000,3.740000000000000,3.760000000000000,3.760000000000000,0.970000000000000,12.590000000000000,36443.500000000000000,3914.670000000000073,169.659999999999997,2015.000000000000000
1195,130202040903,368.209999999999980,27.770000000000000,25.050000000000001,19.910000000000000,23.410000000000000,16.020000000000000,12.630000000000001,10.680000000000000,23.410000000000000,11.550000000000001,15.660000000000000,19.620000000000001,41.289999999999999,25.859999999999999,56.770000000000003,7.130000000000000,31.460000000000001,49908.250000000000000,34478.709999999999127,1076.640000000000100,2015.000000000000000
1196,130202040904,334.689999999999998,25.289999999999999,22.980000000000000,18.100000000000001,21.309999999999999,14.630000000000001,11.330000000000000,9.760000000000000,21.230000000000000,10.410000000000000,14.140000000000001,17.899999999999999,37.750000000000000,23.559999999999999,51.700000000000003,6.450000000000000,28.149999999999999,42094.000000000000000,31330.430000000000291,977.409999999999968,2015.000000000000000
1197,130202040905,208.620000000000005,13.720000000000001,11.640000000000001,10.119999999999999,11.680000000000000,9.449999999999999,10.890000000000001,5.700000000000000,14.920000000000000,8.289999999999999,9.869999999999999,10.000000000000000,20.520000000000000,14.000000000000000,28.370000000000001,4.020000000000000,25.430000000000000,42094.000000000000000,31330.430000000000291,614.299999999999955,2015.000000000000000
1198,130202040906,70.500000000000000,2.130000000000000,2.350000000000000,1.620000000000000,1.530000000000000,4.570000000000000,8.039999999999999,2.240000000000000,7.020000000000000,4.560000000000000,3.870000000000000,2.240000000000000,4.580000000000000,4.580000000000000,4.580000000000000,0.950000000000000,15.630000000000001,36443.500000000000000,3914.670000000000073,207.159999999999997,2015.000000000000000
1201,130202041003,9.050000000000001,0.080000000000000,0.830000000000000,0.060000000000000,0.330000000000000,0.400000000000000,1.140000000000000,0.330000000000000,1.060000000000000,0.080000000000000,0.640000000000000,0.520000000000000,0.520000000000000,0.620000000000000,0.600000000000000,1.290000000000000,0.580000000000000,40789.000000000000000,704.429999999999950,24.410000000000000,2015.000000000000000
1202,130202041101,7.100000000000000,0.060000000000000,0.650000000000000,0.050000000000000,0.260000000000000,0.320000000000000,0.890000000000000,0.260000000000000,0.830000000000000,0.060000000000000,0.500000000000000,0.410000000000000,0.410000000000000,0.480000000000000,0.470000000000000,1.010000000000000,0.450000000000000,40789.000000000000000,704.429999999999950,19.140000000000001,2015.000000000000000
1203,130202041102,6.140000000000000,0.120000000000000,0.390000000000000,0.090000000000000,0.180000000000000,0.330000000000000,0.740000000000000,0.210000000000000,0.670000000000000,0.220000000000000,0.390000000000000,0.280000000000000,0.370000000000000,0.410000000000000,0.400000000000000,0.500000000000000,0.860000000000000,36443.500000000000000,3914.670000000000073,17.260000000000002,2015.000000000000000
